Template,AGN_Type,Alpha,Redshift,u-g,g-r,Classification
CGCG_453-062,Type1,0.7000000000000001,2.1,0.20482773171859137,0.22815020969683886,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,2.2,0.20293010712296677,0.22467965650567479,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,2.3,0.20568210262186426,0.22035856656116337,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,2.4,0.21086011958644946,0.21743361280394424,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,2.5,0.21938166692601158,0.21350605908134668,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,2.6,0.2306151006336279,0.20990912023947317,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,2.7,0.24315788731558996,0.20873121512736859,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,2.8,0.2542890150417776,0.20858581267618703,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,2.9,0.2663141215498399,0.20831623914178365,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.0,0.27517389541775117,0.2106443069791304,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.1,0.28401923456528877,0.21402271572186038,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.2,0.2907786606229408,0.21894182080961144,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.3,0.2966416775658409,0.2237098976726486,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.4,0.3011474911186056,0.22894118327395319,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.5,0.30617535710221233,0.23295061751507617,Missed Selection
CGCG_453-062,Type1,0.7000000000000001,3.6,0.30889125908631954,0.23800352176345996,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,3.7,0.3088792780075096,0.24337327889691807,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,3.8,0.3096818313662908,0.2500118671192375,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,3.9,0.3085887097265996,0.25813617713853887,Correct Identification
CGCG_453-062,Type1,0.7000000000000001,4.0,0.3085529862827521,0.2656669350910086,Correct Identification
CGCG_453-062,Type1,0.8,0.0,0.8553677629765168,0.6186184310423499,Correct Identification
CGCG_453-062,Type1,0.8,0.1,0.8682808076268884,0.6453629572252808,Correct Identification
CGCG_453-062,Type1,0.8,0.2,0.7928006179107996,0.7534105681919385,Correct Identification
CGCG_453-062,Type1,0.8,0.3,0.7067798240520666,0.8416702573466921,Correct Identification
CGCG_453-062,Type1,0.8,0.4,0.5893796863063478,0.9011199296296901,Correct Identification
CGCG_453-062,Type1,0.8,0.5,0.48616057226751863,0.8824880105689594,Correct Identification
CGCG_453-062,Type1,0.8,0.6,0.3928186768846764,0.8037816861244131,Correct Identification
CGCG_453-062,Type1,0.8,0.7,0.3141991992285611,0.7226780349202642,Correct Identification
CGCG_453-062,Type1,0.8,0.8,0.26272636360672763,0.6359087915730335,Correct Identification
CGCG_453-062,Type1,0.8,0.9,0.2342440422310652,0.558826396217011,Correct Identification
CGCG_453-062,Type1,0.8,1.0,0.22547202593082005,0.4862174610267225,Correct Identification
CGCG_453-062,Type1,0.8,1.1,0.2150803120747291,0.42094448805926277,Correct Identification
CGCG_453-062,Type1,0.8,1.2,0.21550645216998277,0.3588632736123074,Correct Identification
CGCG_453-062,Type1,0.8,1.3,0.21423353059557115,0.3036173255726453,Correct Identification
CGCG_453-062,Type1,0.8,1.4,0.20875782733499548,0.26194360813748574,Correct Identification
CGCG_453-062,Type1,0.8,1.5,0.20044067946386335,0.24368611390728745,Correct Identification
CGCG_453-062,Type1,0.8,1.6,0.1935289975730896,0.23551487602054522,Correct Identification
CGCG_453-062,Type1,0.8,1.7,0.19166465784379483,0.22871398902293905,Correct Identification
CGCG_453-062,Type1,0.8,1.8,0.1921994348855307,0.22810300668192696,Correct Identification
CGCG_453-062,Type1,0.8,1.9,0.19499530981283542,0.22546511251476886,Correct Identification
CGCG_453-062,Type1,0.8,2.0,0.19789990963303694,0.22392312194961406,Correct Identification
CGCG_453-062,Type1,0.8,2.1,0.19848440310613213,0.22098834579762894,Correct Identification
CGCG_453-062,Type1,0.8,2.2,0.1969226308056804,0.2179436311348688,Correct Identification
CGCG_453-062,Type1,0.8,2.3,0.1997638737987124,0.21401867123416451,Correct Identification
CGCG_453-062,Type1,0.8,2.4,0.20480708458740082,0.2112575333819251,Correct Identification
CGCG_453-062,Type1,0.8,2.5,0.21292575624500287,0.2076378723888297,Correct Identification
CGCG_453-062,Type1,0.8,2.6,0.22357297372438723,0.2043675140500234,Correct Identification
CGCG_453-062,Type1,0.8,2.7,0.23566576071499412,0.20331666382029567,Missed Selection
CGCG_453-062,Type1,0.8,2.8,0.24674361271902967,0.20307257842468474,Missed Selection
CGCG_453-062,Type1,0.8,2.9,0.25864967429602714,0.20275080852082894,Missed Selection
CGCG_453-062,Type1,0.8,3.0,0.26772884802904784,0.20483417000329496,Missed Selection
CGCG_453-062,Type1,0.8,3.1,0.2768664208974698,0.207902213681308,Missed Selection
CGCG_453-062,Type1,0.8,3.2,0.28418811665343924,0.2125019119153002,Missed Selection
CGCG_453-062,Type1,0.8,3.3,0.29066149991339785,0.2169640796462211,Missed Selection
CGCG_453-062,Type1,0.8,3.4,0.29579033158096024,0.2218875145359398,Missed Selection
CGCG_453-062,Type1,0.8,3.5,0.30117249276899116,0.2258153749706544,Missed Selection
CGCG_453-062,Type1,0.8,3.6,0.3043993953054702,0.23078130418141285,Correct Identification
CGCG_453-062,Type1,0.8,3.7,0.30497706048265627,0.23619681524528957,Correct Identification
CGCG_453-062,Type1,0.8,3.8,0.3063626821564789,0.2428240834259654,Correct Identification
CGCG_453-062,Type1,0.8,3.9,0.30579927418055775,0.2509226977413519,Correct Identification
CGCG_453-062,Type1,0.8,4.0,0.30627389100780533,0.25838690434708766,Correct Identification
CGCG_453-062,Type1,0.9,0.0,0.8250845759240022,0.6069598447349058,Correct Identification
CGCG_453-062,Type1,0.9,0.1,0.831661924851943,0.6309315650687708,Correct Identification
CGCG_453-062,Type1,0.9,0.2,0.7539636174054252,0.7326287456140612,Correct Identification
CGCG_453-062,Type1,0.9,0.3,0.6679403846177934,0.8138534982646242,Correct Identification
CGCG_453-062,Type1,0.9,0.4,0.5552701336992278,0.8663516135051452,Correct Identification
CGCG_453-062,Type1,0.9,0.5,0.4583634623092401,0.8437123062035816,Correct Identification
CGCG_453-062,Type1,0.9,0.6,0.37201124950470543,0.7647358186687683,Correct Identification
CGCG_453-062,Type1,0.9,0.7,0.2999637857046977,0.684540383129427,Correct Identification
CGCG_453-062,Type1,0.9,0.8,0.25272324573838745,0.6005444678082696,Correct Identification
CGCG_453-062,Type1,0.9,0.9,0.22676514265000947,0.5272378345809088,Correct Identification
CGCG_453-062,Type1,0.9,1.0,0.21879886456031628,0.45919189092344226,Correct Identification
CGCG_453-062,Type1,0.9,1.1,0.20924859967272624,0.39861580856898726,Correct Identification
CGCG_453-062,Type1,0.9,1.2,0.2096372675862881,0.341482281371281,Correct Identification
CGCG_453-062,Type1,0.9,1.3,0.20843103174551558,0.2908707597486071,Correct Identification
CGCG_453-062,Type1,0.9,1.4,0.20332474674115275,0.2529036474777726,Correct Identification
CGCG_453-062,Type1,0.9,1.5,0.19584740889636976,0.23631738315097195,Correct Identification
CGCG_453-062,Type1,0.9,1.6,0.18957965878528427,0.22873599882587214,Correct Identification
CGCG_453-062,Type1,0.9,1.7,0.1876639372088107,0.22245136041788882,Correct Identification
CGCG_453-062,Type1,0.9,1.8,0.18797843104600886,0.22194012401245544,Correct Identification
CGCG_453-062,Type1,0.9,1.9,0.19044023081350403,0.2194830217187942,Correct Identification
CGCG_453-062,Type1,0.9,2.0,0.1930313195689628,0.2179566551223715,Correct Identification
CGCG_453-062,Type1,0.9,2.1,0.1934668681518339,0.21525973152535727,Correct Identification
CGCG_453-062,Type1,0.9,2.2,0.19217355689728421,0.21256222939366864,Correct Identification
CGCG_453-062,Type1,0.9,2.3,0.1950896144042602,0.20896040952567319,Correct Identification
CGCG_453-062,Type1,0.9,2.4,0.20003291513014432,0.20633688531205507,Correct Identification
CGCG_453-062,Type1,0.9,2.5,0.20783978096559252,0.20296765967188435,Correct Identification
CGCG_453-062,Type1,0.9,2.6,0.2180321029496497,0.19996180533892272,Correct Identification
CGCG_453-062,Type1,0.9,2.7,0.22977862876156152,0.1990165519221101,Missed Selection
CGCG_453-062,Type1,0.9,2.8,0.24082097222503762,0.19869826021865933,Missed Selection
CGCG_453-062,Type1,0.9,2.9,0.2526398910953205,0.19833909968500762,Missed Selection
CGCG_453-062,Type1,0.9,3.0,0.2618969389007262,0.2002330117816129,Missed Selection
CGCG_453-062,Type1,0.9,3.1,0.2712686227806316,0.20305970953415553,Missed Selection
CGCG_453-062,Type1,0.9,3.2,0.2790337721615366,0.20741110055510958,Missed Selection
CGCG_453-062,Type1,0.9,3.3,0.2859870114072294,0.21163563489525217,Missed Selection
CGCG_453-062,Type1,0.9,3.4,0.29160501946435247,0.21632025937945443,Missed Selection
CGCG_453-062,Type1,0.9,3.5,0.29726513527474907,0.22018667447207463,Missed Selection
CGCG_453-062,Type1,0.9,3.6,0.3008926291859879,0.22508840195719415,Correct Identification
CGCG_453-062,Type1,0.9,3.7,0.3019321143628453,0.23054570495681048,Correct Identification
CGCG_453-062,Type1,0.9,3.8,0.30377396017970426,0.23716945690413382,Correct Identification
CGCG_453-062,Type1,0.9,3.9,0.3036246477561697,0.2452526999196536,Correct Identification
CGCG_453-062,Type1,0.9,4.0,0.3044978714715114,0.2526690993239775,Correct Identification
CGCG_453-062,Type1,1.0,0.0,0.797365318074597,0.5958841448780987,Correct Identification
CGCG_453-062,Type1,1.0,0.1,0.7986949786232245,0.6173421851774137,Correct Identification
CGCG_453-062,Type1,1.0,0.2,0.719636898134862,0.7132767582501742,Correct Identification
CGCG_453-062,Type1,1.0,0.3,0.6342313826623851,0.7882696782380734,Correct Identification
CGCG_453-062,Type1,1.0,0.4,0.5261000901388648,0.8347895658785092,Correct Identification
CGCG_453-062,Type1,1.0,0.5,0.43485988920075513,0.8089862374915633,Correct Identification
CGCG_453-062,Type1,1.0,0.6,0.35455011833186845,0.7302377541988427,Correct Identification
CGCG_453-062,Type1,1.0,0.7,0.28810010409237563,0.6512971112813339,Correct Identification
CGCG_453-062,Type1,1.0,0.8,0.24443932156760084,0.5701013255745337,Correct Identification
CGCG_453-062,Type1,1.0,0.9,0.22059962342789063,0.5003165000383198,Correct Identification
CGCG_453-062,Type1,1.0,1.0,0.2133112016715799,0.43632302246620824,Correct Identification
CGCG_453-062,Type1,1.0,1.1,0.20446362129133533,0.37985331426197533,Correct Identification
CGCG_453-062,Type1,1.0,1.2,0.20482969099744253,0.3269631843707188,Correct Identification
CGCG_453-062,Type1,1.0,1.3,0.20368341126614098,0.28027742419212487,Correct Identification
CGCG_453-062,Type1,1.0,1.4,0.19888447835534606,0.24542525592599418,Correct Identification
CGCG_453-062,Type1,1.0,1.5,0.19209713681779306,0.23024035209262905,Correct Identification
CGCG_453-062,Type1,1.0,1.6,0.18635879176999026,0.22315757099016054,Correct Identification
CGCG_453-062,Type1,1.0,1.7,0.1844059691209594,0.21730739041035463,Correct Identification
CGCG_453-062,Type1,1.0,1.8,0.18454539929145852,0.21688396543539312,Correct Identification
CGCG_453-062,Type1,1.0,1.9,0.186739715323764,0.21458018432197434,Correct Identification
CGCG_453-062,Type1,1.0,2.0,0.18908039619455863,0.21307072708397,Correct Identification
CGCG_453-062,Type1,1.0,2.1,0.18939876504664355,0.21057320244759126,Correct Identification
CGCG_453-062,Type1,1.0,2.2,0.1883249364605959,0.20816410974354227,Correct Identification
CGCG_453-062,Type1,1.0,2.3,0.19130438147646345,0.20483078480897987,Correct Identification
CGCG_453-062,Type1,1.0,2.4,0.1961710084202366,0.202324153377468,Correct Identification
CGCG_453-062,Type1,1.0,2.5,0.20372947822296084,0.19916252064761863,Correct Identification
CGCG_453-062,Type1,1.0,2.6,0.2135586140354171,0.19637518507498797,Correct Identification
CGCG_453-062,Type1,1.0,2.7,0.22503058142844878,0.19551889243355447,Missed Selection
CGCG_453-062,Type1,1.0,2.8,0.23604835376801603,0.19514295734453668,Missed Selection
CGCG_453-062,Type1,1.0,2.9,0.24780107436899357,0.1947560255560674,Missed Selection
CGCG_453-062,Type1,1.0,3.0,0.2572050679924125,0.19649901286003413,Missed Selection
CGCG_453-062,Type1,1.0,3.1,0.26676841241096483,0.19913272638273938,Missed Selection
CGCG_453-062,Type1,1.0,3.2,0.27489224908601173,0.2032856054559673,Missed Selection
CGCG_453-062,Type1,1.0,3.3,0.28223264873425435,0.2073202736549682,Missed Selection
CGCG_453-062,Type1,1.0,3.4,0.28824493721136335,0.21181430309541227,Missed Selection
CGCG_453-062,Type1,1.0,3.5,0.2941289410335379,0.21563288195167019,Missed Selection
CGCG_453-062,Type1,1.0,3.6,0.298078911499438,0.22048550975478065,Correct Identification
CGCG_453-062,Type1,1.0,3.7,0.29948989167396434,0.22598028964576855,Correct Identification
CGCG_453-062,Type1,1.0,3.8,0.3016984484893719,0.23260466942767977,Correct Identification
CGCG_453-062,Type1,1.0,3.9,0.30188174208272045,0.2406786111913526,Correct Identification
CGCG_453-062,Type1,1.0,4.0,0.3030749129393904,0.2480593286975541,Correct Identification
CGCG_453-062,Type2,0.0,0.0,1.2634929986565915,0.7400293680301075,Correct Identification
CGCG_453-062,Type2,0.0,0.1,1.4386478867143069,0.8039731097782088,Correct Identification
CGCG_453-062,Type2,0.0,0.2,1.5208327560174908,0.9994532106608247,Correct Identification
CGCG_453-062,Type2,0.0,0.3,1.6172861596769934,1.2025423467246696,Correct Identification
CGCG_453-062,Type2,0.0,0.4,1.5752456372140102,1.404074560982508,Correct Identification
CGCG_453-062,Type2,0.0,0.5,1.4508328568511466,1.5185386191272343,Correct Identification
CGCG_453-062,Type2,0.0,0.6,1.2138666896433392,1.5391657986751106,Correct Identification
CGCG_453-062,Type2,0.0,0.7,0.9589062291763817,1.5643680828136937,Correct Identification
CGCG_453-062,Type2,0.0,0.8,0.7935983421441684,1.5584875559895792,Correct Identification
CGCG_453-062,Type2,0.0,0.9,0.6886324937668498,1.5177705895687552,Correct Identification
CGCG_453-062,Type2,0.0,1.0,0.6670341034111757,1.4057583495864563,Correct Identification
CGCG_453-062,Type2,0.0,1.1,0.6345295134111382,1.282499126736404,Correct Identification
CGCG_453-062,Type2,0.0,1.2,0.6689040045080112,1.1115348226961892,Correct Identification
CGCG_453-062,Type2,0.0,1.3,0.6854140415930914,0.9216050611853568,Correct Identification
CGCG_453-062,Type2,0.0,1.4,0.6734396663231479,0.7554767151401691,Correct Identification
CGCG_453-062,Type2,0.0,1.5,0.6106514148533435,0.6853572898959044,Correct Identification
CGCG_453-062,Type2,0.0,1.6,0.5662368424208388,0.6730423642192704,Correct Identification
CGCG_453-062,Type2,0.0,1.7,0.6013878560088735,0.6614869244288144,Correct Identification
CGCG_453-062,Type2,0.0,1.8,0.6591043949079562,0.6740157779224454,Correct Identification
CGCG_453-062,Type2,0.0,1.9,0.7392818705478135,0.6766894029478152,Correct Identification
CGCG_453-062,Type2,0.0,2.0,0.8282401531817634,0.6906407701163069,Correct Identification
CGCG_453-062,Type2,0.0,2.1,0.8964560336422807,0.6889037546848442,Correct Identification
CGCG_453-062,Type2,0.0,2.2,0.8808399330084065,0.6776294179944955,Correct Identification
CGCG_453-062,Type2,0.0,2.3,0.9153372610142974,0.6686155020617939,Correct Identification
CGCG_453-062,Type2,0.0,2.4,1.015906869582416,0.6800366336920121,Correct Identification
CGCG_453-062,Type2,0.0,2.5,1.1728978240041812,0.6740011321530943,Correct Identification
CGCG_453-062,Type2,0.0,2.6,1.4214255697105855,0.6653064144436058,Correct Identification
CGCG_453-062,Type2,0.0,2.7,1.749413252887365,0.6768237388071014,Correct Identification
CGCG_453-062,Type2,0.0,2.8,2.037009915096526,0.7091251690784901,Correct Identification
CGCG_453-062,Type2,0.0,2.9,2.5101200527435843,0.7390150675251803,Correct Identification
CGCG_453-062,Type2,0.0,3.0,3.077567386943681,0.7975342328190003,Correct Identification
CGCG_453-062,Type2,0.0,3.1,4.254164277264401,0.869262773684067,Correct Identification
CGCG_453-062,Type2,0.0,3.2,5.2858576495425105,0.9504350508549493,Correct Identification
CGCG_453-062,Type2,0.0,3.3,5.566585233761394,1.0358007748000126,Correct Identification
CGCG_453-062,Type2,0.0,3.4,5.60015132576838,1.1329008018522941,Correct Identification
CGCG_453-062,Type2,0.0,3.5,5.6235383004643325,1.1869540968444738,Correct Identification
CGCG_453-062,Type2,0.0,3.6,5.587798295892643,1.2699218884375831,Correct Identification
CGCG_453-062,Type2,0.0,3.7,5.515851390215154,1.3669131066922127,Correct Identification
CGCG_453-062,Type2,0.0,3.8,5.421029197095059,1.4908307386734272,Correct Identification
CGCG_453-062,Type2,0.0,3.9,5.312372121997932,1.6332381060055177,Correct Identification
CGCG_453-062,Type2,0.0,4.0,5.166068566001567,1.8092100134809534,Correct Identification
CGCG_453-062,Type2,0.1,0.0,1.2634485745547082,0.7400296941256421,Correct Identification
CGCG_453-062,Type2,0.1,0.1,1.438585272531764,0.803965770233571,Correct Identification
CGCG_453-062,Type2,0.1,0.2,1.5207192322250371,0.9994330106946379,Correct Identification
CGCG_453-062,Type2,0.1,0.3,1.6170898068466215,1.2025056569030177,Correct Identification
CGCG_453-062,Type2,0.1,0.4,1.5750016122853658,1.4040157261502735,Correct Identification
CGCG_453-062,Type2,0.1,0.5,1.4506196338637345,1.518456248749711,Correct Identification
CGCG_453-062,Type2,0.1,0.6,1.213758619475037,1.5390536908769263,Correct Identification
CGCG_453-062,Type2,0.1,0.7,0.9588756312289881,1.5642100790643028,Correct Identification
CGCG_453-062,Type2,0.1,0.8,0.7935856156191363,1.5582897930891342,Correct Identification
CGCG_453-062,Type2,0.1,0.9,0.6886190010735795,1.5175578180966518,Correct Identification
CGCG_453-062,Type2,0.1,1.0,0.6670069109629821,1.4055699105484791,Correct Identification
CGCG_453-062,Type2,0.1,1.1,0.6345011891366532,1.2823482640519615,Correct Identification
CGCG_453-062,Type2,0.1,1.2,0.6688562415301149,1.1114455009667665,Correct Identification
CGCG_453-062,Type2,0.1,1.3,0.6853647016222837,0.9215787301659297,Correct Identification
CGCG_453-062,Type2,0.1,1.4,0.6734090178068435,0.7554960243818236,Correct Identification
CGCG_453-062,Type2,0.1,1.5,0.6106625959318528,0.685379281004785,Correct Identification
