ID,fracAGN
COSMOS_4734,0.0
COSMOS_4737,0.0
COSMOS_4738,0.3
COSMOS_4739,0.01
COSMOS_4745,0.01
COSMOS_4746,0.0
COSMOS_4754,0.1
COSMOS_4757,0.0
COSMOS_4761,0.5
COSMOS_4765,0.0
COSMOS_4766,0.0
COSMOS_4767,0.01
COSMOS_4768,0.0
COSMOS_4771,0.0
COSMOS_4773,0.4
COSMOS_4774,0.1
COSMOS_4777,0.3
COSMOS_4781,0.3
COSMOS_4784,0.0
COSMOS_4786,0.3
COSMOS_4793,0.01
COSMOS_4798,0.1
COSMOS_4801,0.5
COSMOS_4809,0.0
COSMOS_4813,0.1
COSMOS_4816,0.0
COSMOS_4819,0.0
COSMOS_4820,0.0
COSMOS_4823,0.5
COSMOS_4826,0.4
COSMOS_4830,0.3
COSMOS_4838,0.0
COSMOS_4840,0.0
COSMOS_4844,0.2
COSMOS_4853,0.0
COSMOS_4856,0.2
COSMOS_4857,0.2
COSMOS_4860,0.7
COSMOS_4862,0.01
COSMOS_4864,0.0
COSMOS_4866,0.0
COSMOS_4870,0.0
COSMOS_4871,0.1
COSMOS_4872,0.0
COSMOS_4873,0.0
COSMOS_4875,0.2
COSMOS_4876,0.5
COSMOS_4888,0.0
COSMOS_4893,0.0
COSMOS_4896,0.0
COSMOS_4898,0.2
COSMOS_4904,0.01
COSMOS_4905,0.8
COSMOS_4906,0.1
COSMOS_4910,0.0
COSMOS_4918,0.1
COSMOS_4922,0.0
COSMOS_4923,0.2
COSMOS_4939,0.0
COSMOS_4946,0.2
COSMOS_4952,0.2
COSMOS_4953,0.2
COSMOS_4961,0.1
COSMOS_4964,0.0
COSMOS_4972,0.4
COSMOS_4975,0.0
COSMOS_4977,0.0
COSMOS_4978,0.0
COSMOS_4979,0.0
COSMOS_4980,0.01
COSMOS_4982,0.0
COSMOS_4987,0.0
COSMOS_4989,0.0
COSMOS_4991,0.4
COSMOS_4993,0.1
COSMOS_4996,0.0
COSMOS_5013,0.0
COSMOS_5018,0.3
COSMOS_5023,0.2
COSMOS_5027,0.1
COSMOS_5039,0.2
COSMOS_5051,0.0
COSMOS_5056,0.0
COSMOS_5057,0.1
COSMOS_5064,0.0
COSMOS_5066,0.0
COSMOS_5068,0.1
COSMOS_5073,0.3
COSMOS_5075,0.3
COSMOS_5081,0.01
COSMOS_5082,0.01
COSMOS_5084,0.6
COSMOS_5090,0.0
COSMOS_5091,0.2
COSMOS_5095,0.0
COSMOS_5097,0.01
COSMOS_5105,0.2
COSMOS_5110,0.0
COSMOS_5117,0.4
COSMOS_5118,0.3
COSMOS_5123,0.4
COSMOS_5136,0.0
COSMOS_5139,0.01
COSMOS_5143,0.1
COSMOS_5152,0.01
COSMOS_5155,0.5
COSMOS_5160,0.7
COSMOS_5166,0.3
COSMOS_5167,0.7
COSMOS_5170,0.0
COSMOS_5171,0.8
COSMOS_5173,0.0
COSMOS_5174,0.7
COSMOS_5192,0.2
COSMOS_5193,0.5
COSMOS_5194,0.0
COSMOS_5195,0.1
COSMOS_5197,0.5
COSMOS_5208,0.0
COSMOS_5216,0.0
COSMOS_5220,0.0
COSMOS_5229,0.0
COSMOS_5231,0.0
COSMOS_5232,0.0
COSMOS_5234,0.01
COSMOS_5235,0.1
COSMOS_5246,0.4
COSMOS_5249,0.0
COSMOS_5250,0.0
COSMOS_5252,0.0
COSMOS_5256,0.0
COSMOS_5262,0.01
COSMOS_5264,0.0
COSMOS_5267,0.2
COSMOS_5281,0.0
COSMOS_5285,0.2
COSMOS_5286,0.2
COSMOS_5297,0.1
COSMOS_5300,0.01
COSMOS_5301,0.01
COSMOS_5310,0.5
COSMOS_5313,0.1
COSMOS_5318,0.0
COSMOS_5323,0.0
COSMOS_5324,0.0
COSMOS_5334,0.0
COSMOS_5344,0.1
COSMOS_5351,0.0
COSMOS_5353,0.2
COSMOS_5356,0.1
COSMOS_5361,0.1
COSMOS_5368,0.3
COSMOS_5371,0.3
COSMOS_5381,0.6
COSMOS_5383,0.9
COSMOS_5387,0.0
COSMOS_5388,0.01
COSMOS_5390,0.2
COSMOS_5397,0.1
COSMOS_5402,0.0
COSMOS_5430,0.0
COSMOS_5434,0.1
COSMOS_5443,0.1
COSMOS_5449,0.01
COSMOS_5454,0.0
COSMOS_5457,0.3
COSMOS_5458,0.1
COSMOS_5468,0.0
COSMOS_5469,0.8
COSMOS_5470,0.2
COSMOS_5472,0.0
COSMOS_5473,0.3
COSMOS_5478,0.1
COSMOS_5495,0.2
COSMOS_5499,0.2
COSMOS_5501,0.5
COSMOS_5504,0.1
COSMOS_5512,0.0
COSMOS_5517,0.7
COSMOS_5519,0.5
COSMOS_5520,0.2
COSMOS_5524,0.0
COSMOS_5527,0.0
COSMOS_5531,0.0
COSMOS_5532,0.4
COSMOS_5534,0.1
COSMOS_5539,0.4
COSMOS_5540,0.0
COSMOS_5546,0.1
COSMOS_5554,0.0
COSMOS_5560,0.5
COSMOS_5563,0.0
COSMOS_5564,0.3
COSMOS_5570,0.0
COSMOS_5571,0.0
COSMOS_5572,0.6
COSMOS_5574,0.9
COSMOS_5576,0.01
COSMOS_5588,0.9
COSMOS_5589,0.01
COSMOS_5593,0.2
COSMOS_5594,0.0
COSMOS_5598,0.4
COSMOS_5602,0.0
COSMOS_5608,0.01
COSMOS_5616,0.8
COSMOS_5617,0.6
COSMOS_5620,0.1
COSMOS_5621,0.0
COSMOS_5631,0.5
COSMOS_5633,0.3
COSMOS_5641,0.1
COSMOS_5642,0.0
COSMOS_5643,0.3
COSMOS_5645,0.1
COSMOS_5649,0.01
COSMOS_5652,0.1
COSMOS_5655,0.0
COSMOS_5663,0.1
COSMOS_5667,0.0
COSMOS_5680,0.1
COSMOS_5681,0.0
COSMOS_5684,0.2
COSMOS_5685,0.6
COSMOS_5689,0.2
COSMOS_5694,0.01
COSMOS_5695,0.0
COSMOS_5696,0.4
COSMOS_5697,0.0
COSMOS_5699,0.2
COSMOS_5703,0.1
COSMOS_5707,0.0
COSMOS_5711,0.0
COSMOS_5722,0.01
COSMOS_5724,0.0
COSMOS_5727,0.8
COSMOS_5728,0.2
COSMOS_5732,0.0
COSMOS_5735,0.0
COSMOS_5742,0.0
COSMOS_5743,0.3
COSMOS_5745,0.2
COSMOS_5749,0.5
COSMOS_5757,0.0
COSMOS_5760,0.01
COSMOS_5763,0.7
COSMOS_5777,0.4
COSMOS_5778,0.0
COSMOS_5779,0.1
COSMOS_5780,0.0
COSMOS_5791,0.0
COSMOS_5797,0.1
COSMOS_5799,0.0
COSMOS_5801,0.2
COSMOS_5806,0.0
COSMOS_5813,0.1
COSMOS_5820,0.5
COSMOS_5821,0.0
COSMOS_5828,0.3
COSMOS_5835,0.0
COSMOS_5839,0.01
COSMOS_5840,0.1
COSMOS_5842,0.1
COSMOS_5844,0.0
COSMOS_5858,0.2
COSMOS_5860,0.1
COSMOS_5865,0.0
COSMOS_5866,0.0
COSMOS_5868,0.3
COSMOS_5871,0.2
COSMOS_5876,0.0
COSMOS_5878,0.01
COSMOS_5883,0.1
COSMOS_5885,0.0
COSMOS_5887,0.2
COSMOS_5889,0.1
COSMOS_5894,0.01
COSMOS_5896,0.6
COSMOS_5902,0.6
COSMOS_5903,0.2
COSMOS_5916,0.4
COSMOS_5918,0.0
COSMOS_5922,0.2
COSMOS_5926,0.1
COSMOS_5928,0.1
COSMOS_5937,0.0
COSMOS_5940,0.2
COSMOS_5942,0.01
COSMOS_5948,0.9
COSMOS_5954,0.01
COSMOS_5960,0.01
COSMOS_5964,0.1
COSMOS_5967,0.1
COSMOS_5970,0.5
COSMOS_5976,0.1
COSMOS_5995,0.3
COSMOS_5999,0.3
COSMOS_6003,0.3
COSMOS_6007,0.3
COSMOS_6014,0.0
COSMOS_6016,0.0
COSMOS_6019,0.5
COSMOS_6024,0.1
COSMOS_6025,0.01
COSMOS_6028,0.0
COSMOS_6029,0.01
COSMOS_6030,0.0
COSMOS_6033,0.1
COSMOS_6037,0.1
COSMOS_6043,0.2
COSMOS_6047,0.0
COSMOS_6050,0.0
COSMOS_6058,0.6
COSMOS_6060,0.1
COSMOS_6061,0.0
COSMOS_6065,0.6
COSMOS_6069,0.01
COSMOS_6076,0.0
COSMOS_6078,0.4
COSMOS_6082,0.8
COSMOS_6098,0.0
COSMOS_6099,0.0
COSMOS_6103,0.6
COSMOS_6110,0.5
COSMOS_6111,0.2
COSMOS_6117,0.2
COSMOS_6127,0.0
COSMOS_6132,0.0
COSMOS_6134,0.0
COSMOS_6136,0.01
COSMOS_6146,0.0
COSMOS_6148,0.3
COSMOS_6154,0.9
COSMOS_6162,0.0
COSMOS_6164,0.0
COSMOS_6165,0.0
COSMOS_6170,0.01
COSMOS_6177,0.1
COSMOS_6185,0.01
COSMOS_6189,0.5
COSMOS_6197,0.3
COSMOS_6205,0.3
COSMOS_6207,0.6
COSMOS_6218,0.0
COSMOS_6222,0.0
COSMOS_6227,0.4
COSMOS_6229,0.1
COSMOS_6230,0.01
COSMOS_6246,0.0
COSMOS_6254,0.1
COSMOS_6255,0.1
COSMOS_6264,0.0
COSMOS_6274,0.01
COSMOS_6277,0.01
COSMOS_6281,0.0
COSMOS_6289,0.0
COSMOS_6293,0.1
COSMOS_6295,0.0
COSMOS_6300,0.0
COSMOS_6301,0.0
COSMOS_6304,0.1
COSMOS_6315,0.0
COSMOS_6316,0.01
COSMOS_6324,0.0
COSMOS_6330,0.1
COSMOS_6336,0.2
COSMOS_6342,0.01
COSMOS_6368,0.01
COSMOS_6373,0.01
COSMOS_6379,0.1
COSMOS_6381,0.0
COSMOS_6384,0.01
COSMOS_6386,0.0
COSMOS_6391,0.0
COSMOS_6395,0.0
COSMOS_6405,0.1
COSMOS_6418,0.1
COSMOS_6419,0.3
COSMOS_6420,0.0
COSMOS_6423,0.6
COSMOS_6429,0.1
COSMOS_6432,0.0
COSMOS_6435,0.0
COSMOS_6436,0.0
COSMOS_6439,0.0
COSMOS_6449,0.01
COSMOS_6457,0.5
COSMOS_6467,0.2
COSMOS_6490,0.2
COSMOS_6497,0.1
COSMOS_6527,0.2
COSMOS_6534,0.4
COSMOS_6539,0.0
COSMOS_6540,0.0
COSMOS_6558,0.01
COSMOS_6563,0.1
COSMOS_6569,0.0
COSMOS_6574,0.0
COSMOS_6577,0.0
COSMOS_6583,0.4
COSMOS_6602,0.0
COSMOS_6603,0.7
COSMOS_6604,0.01
COSMOS_6608,0.3
COSMOS_6611,0.1
COSMOS_6612,0.0
COSMOS_6614,0.2
COSMOS_6620,0.3
COSMOS_6621,0.6
COSMOS_6623,0.01
COSMOS_6632,0.4
COSMOS_6633,0.0
COSMOS_6634,0.0
COSMOS_6643,0.6
COSMOS_6645,0.1
COSMOS_6654,0.9
COSMOS_6660,0.0
COSMOS_6666,0.5
COSMOS_6670,0.0
COSMOS_6671,0.1
COSMOS_6673,0.1
COSMOS_6682,0.0
COSMOS_6684,0.0
COSMOS_6690,0.0
COSMOS_6698,0.1
COSMOS_6701,0.0
COSMOS_6704,0.3
COSMOS_6707,0.0
COSMOS_6708,0.7
COSMOS_6709,0.3
COSMOS_6710,0.0
COSMOS_6718,0.1
COSMOS_6727,0.01
COSMOS_6731,0.0
COSMOS_6737,0.4
COSMOS_6738,0.2
COSMOS_6739,0.0
COSMOS_6742,0.2
COSMOS_6748,0.6
COSMOS_6757,0.01
COSMOS_6758,0.0
COSMOS_6766,0.0
COSMOS_6769,0.0
COSMOS_6770,0.0
COSMOS_6771,0.4
COSMOS_6784,0.0
COSMOS_6792,0.1
COSMOS_6798,0.0
COSMOS_6801,0.0
COSMOS_6810,0.0
COSMOS_6812,0.5
COSMOS_6814,0.6
COSMOS_6815,0.0
COSMOS_6819,0.0
COSMOS_6825,0.0
COSMOS_6829,0.01
COSMOS_6834,0.1
COSMOS_6844,0.1
COSMOS_6847,0.0
COSMOS_6855,0.3
COSMOS_6860,0.3
COSMOS_6871,0.3
COSMOS_6881,0.0
COSMOS_6882,0.4
COSMOS_6884,0.2
COSMOS_6886,0.0
COSMOS_6893,0.0
COSMOS_6894,0.3
COSMOS_6903,0.01
COSMOS_6910,0.1
COSMOS_6912,0.2
COSMOS_6923,0.5
COSMOS_6924,0.0
COSMOS_6929,0.1
COSMOS_6931,0.5
COSMOS_6933,0.0
COSMOS_6935,0.1
COSMOS_6939,0.1
COSMOS_6942,0.1
COSMOS_6944,0.1
COSMOS_6958,0.4
COSMOS_6961,0.5
COSMOS_6963,0.0
COSMOS_6974,0.0
COSMOS_6975,0.1
COSMOS_6981,0.2
COSMOS_6984,0.0
COSMOS_6985,0.4
COSMOS_6991,0.1
COSMOS_6996,0.0
COSMOS_6997,0.01
COSMOS_7002,0.01
COSMOS_7007,0.01
COSMOS_7019,0.0
COSMOS_7035,0.0
COSMOS_7038,0.1
COSMOS_7043,0.0
COSMOS_7044,0.0
COSMOS_7046,0.4
COSMOS_7048,0.01
COSMOS_7050,0.0
COSMOS_7052,0.0
COSMOS_7059,0.0
COSMOS_7060,0.0
COSMOS_7062,0.0
COSMOS_7063,0.2
COSMOS_7064,0.01
COSMOS_7066,0.0
COSMOS_7067,0.5
COSMOS_7072,0.7
COSMOS_7077,0.7
COSMOS_7078,0.01
COSMOS_7080,0.4
COSMOS_7087,0.2
COSMOS_7088,0.0
COSMOS_7089,0.0
COSMOS_7091,0.0
COSMOS_7096,0.8
COSMOS_7098,0.01
COSMOS_7102,0.0
COSMOS_7114,0.5
COSMOS_7116,0.5
COSMOS_7117,0.0
COSMOS_7118,0.0
COSMOS_7122,0.0
COSMOS_7125,0.8
COSMOS_7126,0.1
COSMOS_7132,0.01
COSMOS_7134,0.1
COSMOS_7138,0.2
COSMOS_7140,0.0
COSMOS_7145,0.1
COSMOS_7147,0.0
COSMOS_7150,0.7
COSMOS_7153,0.1
COSMOS_7156,0.0
COSMOS_7161,0.0
COSMOS_7162,0.1
COSMOS_7163,0.2
COSMOS_7164,0.1
COSMOS_7166,0.0
COSMOS_7183,0.0
COSMOS_7191,0.01
COSMOS_7193,0.0
COSMOS_7200,0.2
COSMOS_7225,0.4
COSMOS_7230,0.6
COSMOS_7231,0.1
COSMOS_7235,0.1
COSMOS_7238,0.1
COSMOS_7240,0.0
COSMOS_7241,0.6
COSMOS_7248,0.4
COSMOS_7250,0.0
COSMOS_7251,0.0
COSMOS_7255,0.0
COSMOS_7262,0.2
COSMOS_7269,0.1
COSMOS_7272,0.0
COSMOS_7276,0.1
COSMOS_7277,0.3
COSMOS_7279,0.01
COSMOS_7280,0.3
COSMOS_7283,0.0
COSMOS_7286,0.0
COSMOS_7289,0.01
COSMOS_7290,0.0
COSMOS_7294,0.1
COSMOS_7297,0.2
COSMOS_7298,0.2
COSMOS_7303,0.0
COSMOS_7304,0.1
COSMOS_7309,0.2
COSMOS_7313,0.2
COSMOS_7318,0.0
COSMOS_7322,0.4
COSMOS_7337,0.1
COSMOS_7351,0.1
COSMOS_7359,0.2
COSMOS_7366,0.5
COSMOS_7369,0.0
COSMOS_7389,0.5
COSMOS_7395,0.1
COSMOS_7397,0.0
COSMOS_7398,0.1
COSMOS_7401,0.2
COSMOS_7402,0.0
COSMOS_7404,0.1
COSMOS_7405,0.1
COSMOS_7406,0.01
COSMOS_7408,0.0
COSMOS_7410,0.1
COSMOS_7412,0.0
COSMOS_7432,0.0
COSMOS_7440,0.0
COSMOS_7453,0.0
COSMOS_7455,0.0
COSMOS_7459,0.01
COSMOS_7460,0.2
COSMOS_7464,0.6
COSMOS_7465,0.0
COSMOS_7482,0.0
COSMOS_7488,0.0
COSMOS_7490,0.6
COSMOS_7493,0.0
COSMOS_7499,0.0
COSMOS_7500,0.3
COSMOS_7501,0.4
COSMOS_7504,0.0
COSMOS_7506,0.0
COSMOS_7510,0.4
COSMOS_7513,0.0
COSMOS_7518,0.0
COSMOS_7523,0.01
COSMOS_7524,0.0
COSMOS_7534,0.2
COSMOS_7538,0.0
COSMOS_7552,0.0
COSMOS_7560,0.0
COSMOS_7565,0.2
COSMOS_7566,0.1
COSMOS_7580,0.1
COSMOS_7590,0.0
COSMOS_7593,0.3
COSMOS_7600,0.3
COSMOS_7607,0.0
COSMOS_7613,0.2
COSMOS_7614,0.9
COSMOS_7616,0.0
COSMOS_7617,0.0
COSMOS_7620,0.0
COSMOS_7621,0.0
COSMOS_7622,0.0
COSMOS_7625,0.1
COSMOS_7627,0.0
COSMOS_7631,0.0
COSMOS_7637,0.8
COSMOS_7639,0.0
COSMOS_7642,0.1
COSMOS_7644,0.6
COSMOS_7648,0.4
COSMOS_7653,0.0
COSMOS_7655,0.0
COSMOS_7670,0.4
COSMOS_7675,0.4
COSMOS_7677,0.2
COSMOS_7679,0.0
COSMOS_7685,0.0
COSMOS_7686,0.0
COSMOS_7692,0.1
COSMOS_7695,0.2
COSMOS_7700,0.0
COSMOS_7716,0.0
COSMOS_7718,0.2
COSMOS_7731,0.1
COSMOS_7732,0.5
COSMOS_7733,0.0
COSMOS_7735,0.4
COSMOS_7737,0.0
COSMOS_7752,0.1
COSMOS_7755,0.01
COSMOS_7759,0.0
COSMOS_7760,0.0
COSMOS_7766,0.1
COSMOS_7771,0.0
COSMOS_7775,0.4
COSMOS_7777,0.0
COSMOS_7783,0.0
COSMOS_7790,0.6
COSMOS_7793,0.0
COSMOS_7799,0.0
COSMOS_7800,0.3
COSMOS_7805,0.0
COSMOS_7812,0.2
COSMOS_7817,0.7
COSMOS_7826,0.0
COSMOS_7831,0.2
COSMOS_7834,0.0
COSMOS_7836,0.01
COSMOS_7839,0.1
COSMOS_7848,0.0
COSMOS_7854,0.0
COSMOS_7856,0.1
COSMOS_7859,0.0
COSMOS_7860,0.0
COSMOS_7874,0.4
COSMOS_7878,0.1
COSMOS_7880,0.01
COSMOS_7881,0.1
COSMOS_7882,0.3
COSMOS_7885,0.0
COSMOS_7888,0.6
COSMOS_7889,0.0
COSMOS_7890,0.01
COSMOS_7897,0.2
COSMOS_7900,0.5
COSMOS_7917,0.0
COSMOS_7919,0.6
COSMOS_7922,0.3
COSMOS_7946,0.1
COSMOS_7952,0.2
COSMOS_7953,0.5
COSMOS_7955,0.0
COSMOS_7961,0.0
COSMOS_7963,0.2
COSMOS_7967,0.2
COSMOS_7977,0.2
COSMOS_7980,0.0
COSMOS_7981,0.4
COSMOS_7983,0.0
COSMOS_7989,0.3
COSMOS_7994,0.0
COSMOS_7997,0.2
COSMOS_8000,0.0
COSMOS_8002,0.0
COSMOS_8004,0.2
COSMOS_8006,0.3
COSMOS_8013,0.0
COSMOS_8019,0.1
COSMOS_8020,0.2
COSMOS_8022,0.1
COSMOS_8025,0.3
COSMOS_8033,0.1
COSMOS_8034,0.7
COSMOS_8039,0.0
COSMOS_8042,0.2
COSMOS_8048,0.0
COSMOS_8051,0.1
COSMOS_8056,0.0
COSMOS_8057,0.01
COSMOS_8058,0.0
COSMOS_8060,0.0
COSMOS_8067,0.01
COSMOS_8068,0.2
COSMOS_8074,0.1
COSMOS_8076,0.01
COSMOS_8079,0.2
COSMOS_8080,0.0
COSMOS_8088,0.4
COSMOS_8090,0.3
COSMOS_8096,0.0
COSMOS_8107,0.1
COSMOS_8120,0.2
COSMOS_8125,0.2
COSMOS_8129,0.0
COSMOS_8132,0.0
COSMOS_8133,0.1
COSMOS_8139,0.1
COSMOS_8148,0.0
COSMOS_8163,0.0
COSMOS_8168,0.5
COSMOS_8170,0.7
COSMOS_8175,0.0
COSMOS_8177,0.0
COSMOS_8180,0.3
COSMOS_8182,0.1
COSMOS_8184,0.2
COSMOS_8185,0.0
COSMOS_8188,0.5
COSMOS_8192,0.0
COSMOS_8202,0.8
COSMOS_8203,0.0
COSMOS_8208,0.1
COSMOS_8214,0.4
COSMOS_8218,0.0
COSMOS_8219,0.0
COSMOS_8221,0.0
COSMOS_8222,0.0
COSMOS_8226,0.1
COSMOS_8231,0.2
COSMOS_8232,0.0
COSMOS_8234,0.0
COSMOS_8235,0.4
COSMOS_8241,0.1
COSMOS_8244,0.0
COSMOS_8255,0.2
COSMOS_8261,0.01
COSMOS_8270,0.0
COSMOS_8273,0.1
COSMOS_8278,0.01
COSMOS_8282,0.2
COSMOS_8283,0.2
COSMOS_8284,0.5
COSMOS_8291,0.0
COSMOS_8315,0.5
COSMOS_8321,0.0
COSMOS_8323,0.01
COSMOS_8324,0.0
COSMOS_8327,0.0
COSMOS_8328,0.01
COSMOS_8338,0.3
COSMOS_8344,0.1
COSMOS_8354,0.0
COSMOS_8355,0.2
COSMOS_8360,0.0
COSMOS_8366,0.8
COSMOS_8367,0.0
COSMOS_8368,0.2
COSMOS_8369,0.0
COSMOS_8372,0.5
COSMOS_8373,0.3
COSMOS_8382,0.1
COSMOS_8391,0.1
COSMOS_8392,0.2
COSMOS_8397,0.1
COSMOS_8398,0.8
COSMOS_8401,0.0
COSMOS_8402,0.4
COSMOS_8412,0.0
COSMOS_8413,0.0
COSMOS_8417,0.8
COSMOS_8419,0.3
COSMOS_8425,0.0
COSMOS_8431,0.01
COSMOS_8434,0.3
COSMOS_8438,0.0
COSMOS_8439,0.0
COSMOS_8452,0.4
COSMOS_8454,0.3
COSMOS_8455,0.0
COSMOS_8457,0.2
COSMOS_8458,0.1
COSMOS_8465,0.1
COSMOS_8466,0.1
COSMOS_8469,0.1
COSMOS_8470,0.1
COSMOS_8477,0.5
COSMOS_8481,0.4
COSMOS_8485,0.3
COSMOS_8495,0.0
COSMOS_8497,0.5
COSMOS_8498,0.1
COSMOS_8504,0.0
COSMOS_8506,0.3
COSMOS_8515,0.0
COSMOS_8521,0.2
COSMOS_8535,0.0
COSMOS_8557,0.0
COSMOS_8559,0.0
COSMOS_8567,0.2
COSMOS_8575,0.2
COSMOS_8590,0.0
COSMOS_8591,0.2
COSMOS_8603,0.0
COSMOS_8607,0.3
COSMOS_8611,0.0
COSMOS_8615,0.1
COSMOS_8619,0.0
COSMOS_8628,0.1
COSMOS_8629,0.0
COSMOS_8631,0.2
COSMOS_8640,0.0
COSMOS_8642,0.7
COSMOS_8650,0.0
COSMOS_8653,0.0
COSMOS_8655,0.01
COSMOS_8659,0.5
COSMOS_8661,0.0
COSMOS_8662,0.2
COSMOS_8669,0.3
COSMOS_8670,0.0
COSMOS_8684,0.4
COSMOS_8691,0.2
COSMOS_8693,0.2
COSMOS_8699,0.0
COSMOS_8703,0.0
COSMOS_8704,0.01
COSMOS_8706,0.0
COSMOS_8709,0.1
COSMOS_8710,0.2
COSMOS_8712,0.01
COSMOS_8715,0.1
COSMOS_8718,0.4
COSMOS_8729,0.0
COSMOS_8732,0.0
COSMOS_8754,0.0
COSMOS_8758,0.2
COSMOS_8771,0.0
COSMOS_8776,0.4
COSMOS_8777,0.0
COSMOS_8798,0.0
COSMOS_8806,0.01
COSMOS_8807,0.2
COSMOS_8826,0.0
COSMOS_8835,0.4
COSMOS_8836,0.6
COSMOS_8837,0.0
COSMOS_8849,0.0
COSMOS_8856,0.0
COSMOS_8863,0.2
COSMOS_8864,0.0
COSMOS_8876,0.4
COSMOS_8880,0.01
COSMOS_8886,0.0
COSMOS_8890,0.0
COSMOS_8892,0.01
COSMOS_8910,0.1
COSMOS_8915,0.1
COSMOS_8916,0.0
COSMOS_8918,0.4
COSMOS_8919,0.3
COSMOS_8920,0.1
COSMOS_8922,0.2
COSMOS_8924,0.7
COSMOS_8928,0.0
COSMOS_8936,0.0
COSMOS_8939,0.01
COSMOS_8949,0.1
COSMOS_8956,0.0
COSMOS_8960,0.0
COSMOS_8967,0.0
COSMOS_8975,0.01
COSMOS_8976,0.0
COSMOS_8985,0.3
COSMOS_8990,0.0
COSMOS_8995,0.1
COSMOS_9007,0.0
COSMOS_9008,0.0
COSMOS_9011,0.1
COSMOS_9012,0.2
COSMOS_9022,0.1
COSMOS_9023,0.5
COSMOS_9024,0.0
COSMOS_9026,0.0
COSMOS_9030,0.1
COSMOS_9037,0.2
COSMOS_9053,0.0
COSMOS_9054,0.2
COSMOS_9058,0.1
COSMOS_9083,0.0
COSMOS_9084,0.0
COSMOS_9087,0.0
COSMOS_9088,0.4
COSMOS_9094,0.01
COSMOS_9106,0.01
COSMOS_9131,0.6
COSMOS_9133,0.1
COSMOS_9138,0.1
COSMOS_9148,0.01
COSMOS_9166,0.2
COSMOS_9170,0.0
COSMOS_9189,0.4
COSMOS_9194,0.1
COSMOS_9197,0.1
COSMOS_9206,0.01
COSMOS_9208,0.1
COSMOS_9211,0.2
COSMOS_9219,0.0
COSMOS_9220,0.0
COSMOS_9222,0.5
COSMOS_9223,0.1
COSMOS_9226,0.0
COSMOS_9227,0.2
COSMOS_9228,0.0
COSMOS_9234,0.2
COSMOS_9235,0.1
COSMOS_9236,0.0
COSMOS_9244,0.0
COSMOS_9246,0.01
COSMOS_9258,0.0
COSMOS_9259,0.1
COSMOS_9262,0.0
COSMOS_9265,0.0
COSMOS_9267,0.1
COSMOS_9278,0.1
COSMOS_9286,0.01
COSMOS_9294,0.0
COSMOS_9297,0.01
COSMOS_9299,0.6
COSMOS_9304,0.5
COSMOS_9310,0.7
COSMOS_9313,0.2
COSMOS_9316,0.0
COSMOS_9321,0.0
COSMOS_9325,0.0
COSMOS_9327,0.0
COSMOS_9328,0.5
COSMOS_9329,0.2
COSMOS_9336,0.6
COSMOS_9338,0.3
COSMOS_9352,0.2
COSMOS_9358,0.2
COSMOS_9359,0.0
COSMOS_9363,0.0
COSMOS_9366,0.1
COSMOS_9372,0.1
COSMOS_9374,0.1
COSMOS_9385,0.2
COSMOS_9390,0.0
COSMOS_9392,0.01
COSMOS_9393,0.1
COSMOS_9395,0.1
COSMOS_9409,0.0
COSMOS_9411,0.2
COSMOS_9412,0.9
COSMOS_9421,0.01
COSMOS_9430,0.0
COSMOS_9439,0.01
COSMOS_9442,0.0
COSMOS_9449,0.0
COSMOS_9450,0.0
COSMOS_9451,0.2
COSMOS_9457,0.01
COSMOS_9458,0.6
COSMOS_9459,0.0
COSMOS_9462,0.3
COSMOS_9476,0.0
COSMOS_9477,0.0
COSMOS_9478,0.01
COSMOS_9485,0.01
COSMOS_9489,0.0
COSMOS_9492,0.1
COSMOS_9500,0.0
COSMOS_9507,0.4
COSMOS_9512,0.0
COSMOS_9519,0.0
COSMOS_9522,0.0
COSMOS_9527,0.1
COSMOS_9535,0.1
COSMOS_9536,0.1
COSMOS_9546,0.5
COSMOS_9557,0.0
COSMOS_9560,0.1
COSMOS_9573,0.0
COSMOS_9580,0.0
COSMOS_9581,0.0
COSMOS_9582,0.0
COSMOS_9583,0.3
COSMOS_9584,0.0
COSMOS_9591,0.3
COSMOS_9592,0.0
COSMOS_9598,0.0
COSMOS_9600,0.0
COSMOS_9601,0.1
COSMOS_9603,0.0
COSMOS_9608,0.4
COSMOS_9609,0.3
COSMOS_9614,0.0
COSMOS_9617,0.01
COSMOS_9618,0.1
COSMOS_9628,0.0
COSMOS_9629,0.0
COSMOS_9632,0.4
COSMOS_9637,0.0
COSMOS_9645,0.0
COSMOS_9661,0.0
COSMOS_9662,0.0
COSMOS_9663,0.1
COSMOS_9666,0.0
COSMOS_9669,0.3
COSMOS_9674,0.4
COSMOS_9675,0.0
COSMOS_9684,0.2
COSMOS_9685,0.01
COSMOS_9698,0.2
COSMOS_9701,0.1
COSMOS_9703,0.0
COSMOS_9713,0.1
COSMOS_9715,0.0
COSMOS_9720,0.0
COSMOS_9721,0.2
COSMOS_9730,0.5
COSMOS_9732,0.0
COSMOS_9740,0.01
COSMOS_9742,0.0
COSMOS_9752,0.2
COSMOS_9757,0.4
COSMOS_9760,0.1
COSMOS_9761,0.3
COSMOS_9763,0.4
COSMOS_9764,0.4
COSMOS_9766,0.1
COSMOS_9772,0.0
COSMOS_9773,0.1
COSMOS_9774,0.5
COSMOS_9785,0.01
