id,z,field
15529,0.9854,cdfs
15530,3.667,cdfs
15531,1.2292,cdfs
15532,0.7525,cdfs
15534,1.6538,cdfs
15535,3.5659,cdfs
15536,0.9004,cdfs
15537,0.3583,cdfs
15538,0.4345,cdfs
15541,0.7373,cdfs
15542,1.2208,cdfs
15547,0.8094,cdfs
15548,3.9033,cdfs
15549,0.7358,cdfs
15550,1.3673,cdfs
15552,3.5035,cdfs
15555,1.4032,cdfs
15556,0.9528,cdfs
15557,2.9153,cdfs
15558,1.9065,cdfs
15559,0.4232,cdfs
15560,3.3473,cdfs
15561,3.0273,cdfs
15564,4.0454,cdfs
15565,2.1089,cdfs
15566,3.477,cdfs
15567,3.5048,cdfs
15568,2.8902,cdfs
15569,1.2129,cdfs
15573,2.5891,cdfs
15574,2.5743,cdfs
15575,2.2992,cdfs
15576,2.1148,cdfs
15577,2.1725,cdfs
15578,1.4179,cdfs
15579,0.9457,cdfs
15581,0.9453,cdfs
15582,0.3144,cdfs
15583,1.1274,cdfs
15584,0.8677,cdfs
15585,1.2788,cdfs
15586,1.7733,cdfs
15587,1.6708,cdfs
15588,2.8864,cdfs
15589,0.7913,cdfs
15590,3.2047,cdfs
15592,0.7562,cdfs
15595,0.9405,cdfs
15596,0.3552,cdfs
15599,1.2598,cdfs
15600,0.6048,cdfs
15601,1.2981,cdfs
15602,1.2381,cdfs
15603,2.3478,cdfs
15604,2.2084,cdfs
15605,1.7597,cdfs
15606,0.3754,cdfs
15609,2.0885,cdfs
15610,0.9852,cdfs
15611,0.2836,cdfs
15613,2.1222,cdfs
15614,4.2017,cdfs
15616,2.0303,cdfs
15617,0.6586,cdfs
15619,1.1252,cdfs
15621,0.9199,cdfs
15623,0.687,cdfs
15624,0.9604,cdfs
15625,1.7608,cdfs
15626,2.1352,cdfs
15628,0.7671,cdfs
15630,0.275,cdfs
15631,1.6185,cdfs
15634,3.827,cdfs
15637,0.7376,cdfs
15638,1.0778,cdfs
15639,2.9384,cdfs
15641,1.4622,cdfs
15642,2.3633,cdfs
15643,1.9616,cdfs
15644,0.4357,cdfs
15645,0.3615,cdfs
15646,3.6946,cdfs
15647,1.6829,cdfs
15648,0.9541,cdfs
15652,2.7642,cdfs
15655,1.9109,cdfs
15659,0.6267,cdfs
15661,0.9553,cdfs
15662,2.2659,cdfs
15663,2.7189,cdfs
15664,1.1233,cdfs
15665,3.3135,cdfs
15667,2.533,cdfs
15668,0.964,cdfs
15673,1.4881,cdfs
15674,3.7208,cdfs
15675,1.3881,cdfs
15677,1.2008,cdfs
15678,3.9687,cdfs
15709,0.3739,cdfs
15680,1.7186,cdfs
15681,2.5748,cdfs
15682,2.9652,cdfs
15684,1.7316,cdfs
15686,0.5092,cdfs
15687,2.0174,cdfs
15688,0.9224,cdfs
15690,0.9211,cdfs
15691,2.3314,cdfs
15692,2.3637,cdfs
15693,4.8526,cdfs
15694,0.9121,cdfs
15696,2.0836,cdfs
15697,1.3771,cdfs
15699,1.7524,cdfs
15700,3.7839,cdfs
15701,0.8643,cdfs
15702,1.9281,cdfs
15704,0.942,cdfs
15710,0.7056,cdfs
15711,0.5461,cdfs
15712,0.4697,cdfs
15713,3.2131,cdfs
15715,1.9051,cdfs
15716,3.5267,cdfs
15718,1.5524,cdfs
15719,3.5856,cdfs
15721,1.9864,cdfs
15723,1.3429,cdfs
15724,2.6619,cdfs
15725,0.9558,cdfs
15726,0.1891,cdfs
15727,3.7319,cdfs
15729,0.8633,cdfs
15733,1.3283,cdfs
15734,3.6239,cdfs
15736,1.0723,cdfs
15737,3.5807,cdfs
15738,4.3866,cdfs
15740,1.6699,cdfs
15741,2.4552,cdfs
15743,1.5096,cdfs
15744,1.0265,cdfs
15745,1.1603,cdfs
15747,2.216,cdfs
15750,4.4694,cdfs
15754,1.9155,cdfs
15756,2.3272,cdfs
15758,4.6245,cdfs
15759,1.1678,cdfs
15760,1.2779,cdfs
15765,1.1149,cdfs
15766,1.3693,cdfs
15767,3.7802,cdfs
15768,1.3716,cdfs
15770,0.6482,cdfs
15771,2.1595,cdfs
15774,1.0284,cdfs
15775,3.221,cdfs
15776,1.7372,cdfs
15781,3.0035,cdfs
15782,3.1506,cdfs
15783,1.892,cdfs
15784,2.6604,cdfs
15785,3.4854,cdfs
15786,1.2018,cdfs
15788,3.0044,cdfs
15789,2.816,cdfs
15790,0.8243,cdfs
15791,1.7572,cdfs
15792,1.0859,cdfs
15793,1.081,cdfs
15794,1.5105,cdfs
15795,0.4823,cdfs
15796,1.2513,cdfs
15798,0.6702,cdfs
15799,3.0373,cdfs
15801,1.1654,cdfs
15802,0.5859,cdfs
15803,0.9261,cdfs
15804,2.1086,cdfs
15807,1.726,cdfs
15808,4.1153,cdfs
15809,1.6111,cdfs
15810,1.0471,cdfs
15811,2.3287,cdfs
15814,3.5683,cdfs
15817,1.2407,cdfs
15822,1.0129,cdfs
15823,2.1778,cdfs
15824,1.5438,cdfs
15825,0.5962,cdfs
15827,1.3651,cdfs
15828,2.9259,cdfs
15829,1.2309,cdfs
15832,0.5217,cdfs
15833,2.772,cdfs
15836,1.4988,cdfs
15837,0.5345,cdfs
15838,0.544,cdfs
15840,0.5628,cdfs
15842,2.8273,cdfs
15844,1.5273,cdfs
15845,3.3313,cdfs
15846,1.3367,cdfs
15850,1.3045,cdfs
15852,3.4136,cdfs
15853,0.1578,cdfs
15854,1.8986,cdfs
15857,0.6566,cdfs
15858,1.8984,cdfs
15862,0.9701,cdfs
15863,0.6564,cdfs
15864,0.583,cdfs
15865,1.0611,cdfs
15866,0.791,cdfs
15868,2.0282,cdfs
15869,3.2394,cdfs
15870,3.1164,cdfs
15873,1.1608,cdfs
15874,3.5309,cdfs
15876,1.1131,cdfs
15878,3.0506,cdfs
15879,1.066,cdfs
15880,0.6663,cdfs
15881,3.1854,cdfs
15882,1.9583,cdfs
15883,1.2679,cdfs
15884,0.9005,cdfs
15885,1.3407,cdfs
15888,2.8075,cdfs
15889,3.4811,cdfs
15892,3.2068,cdfs
15893,1.2488,cdfs
15894,2.6204,cdfs
15897,0.6639,cdfs
15901,2.6084,cdfs
15902,3.4737,cdfs
15906,1.8497,cdfs
15907,0.5523,cdfs
15908,0.7719,cdfs
15909,0.7185,cdfs
15910,0.674,cdfs
15913,0.6703,cdfs
15915,3.5738,cdfs
15916,0.6131,cdfs
15917,0.3904,cdfs
15918,0.2073,cdfs
15919,0.6129,cdfs
15920,0.709,cdfs
15921,2.9716,cdfs
15922,0.3893,cdfs
15924,1.9388,cdfs
22816,1.0478,cdfs
15925,1.6281,cdfs
15926,2.8574,cdfs
15928,0.4355,cdfs
15929,1.7159,cdfs
15930,2.6588,cdfs
15935,0.3752,cdfs
15937,1.4276,cdfs
15939,1.2458,cdfs
15940,1.2387,cdfs
15942,1.152,cdfs
15944,1.5993,cdfs
15945,2.6949,cdfs
15946,1.0849,cdfs
15948,1.0623,cdfs
15949,0.4593,cdfs
15950,0.7654,cdfs
15951,0.8194,cdfs
15953,0.3462,cdfs
15954,3.3126,cdfs
15956,0.6589,cdfs
15957,3.1362,cdfs
15958,2.5543,cdfs
15959,3.3313,cdfs
15960,0.1454,cdfs
15961,2.6145,cdfs
15962,2.6265,cdfs
15963,3.037,cdfs
15964,3.3859,cdfs
15965,1.5885,cdfs
15966,0.7099,cdfs
15967,3.5579,cdfs
15968,0.3914,cdfs
15969,2.6658,cdfs
15970,1.2551,cdfs
15972,2.2092,cdfs
15973,0.8803,cdfs
15974,2.1905,cdfs
15975,2.3218,cdfs
15979,1.757,cdfs
15981,1.0985,cdfs
15984,1.2533,cdfs
15985,1.2863,cdfs
15986,3.1583,cdfs
15987,1.7432,cdfs
15988,2.0495,cdfs
15990,1.347,cdfs
15992,3.6265,cdfs
15993,4.2787,cdfs
15996,4.266,cdfs
15999,2.1011,cdfs
16001,0.8158,cdfs
16002,3.9057,cdfs
16003,0.68,cdfs
16004,0.6224,cdfs
16005,0.7806,cdfs
16007,2.5468,cdfs
16009,2.077,cdfs
16010,2.3187,cdfs
16012,1.669,cdfs
16013,0.7989,cdfs
16014,1.8372,cdfs
16018,2.8979,cdfs
16019,1.6632,cdfs
16020,0.9057,cdfs
16023,0.596,cdfs
16024,2.7262,cdfs
16025,0.3455,cdfs
16028,0.3635,cdfs
16029,0.5696,cdfs
16031,0.9769,cdfs
16032,2.5953,cdfs
16034,1.2185,cdfs
16035,1.5395,cdfs
16036,2.5876,cdfs
16038,3.2726,cdfs
16039,0.9503,cdfs
16040,2.0274,cdfs
16041,1.1301,cdfs
16042,0.5941,cdfs
16045,0.7259,cdfs
16046,4.7029,cdfs
16048,4.1477,cdfs
16049,3.5617,cdfs
16050,3.6444,cdfs
16052,0.9379,cdfs
16053,0.5282,cdfs
16054,0.3777,cdfs
16056,0.477,cdfs
16058,0.9383,cdfs
16059,1.6314,cdfs
16063,0.9633,cdfs
16064,3.0835,cdfs
16066,0.8178,cdfs
16067,1.8745,cdfs
16068,0.3134,cdfs
16069,0.1497,cdfs
16071,2.2139,cdfs
16072,3.4319,cdfs
16073,3.2659,cdfs
16074,3.9178,cdfs
16077,0.8028,cdfs
16078,1.7448,cdfs
16079,1.3093,cdfs
16082,1.711,cdfs
16083,0.7521,cdfs
16084,1.0001,cdfs
16086,3.3992,cdfs
16088,3.8943,cdfs
16089,1.0675,cdfs
22975,3.403,cdfs
16093,1.8631,cdfs
16094,2.6588,cdfs
16095,0.7024,cdfs
16097,1.0613,cdfs
16099,1.722,cdfs
16100,0.4588,cdfs
16102,0.2438,cdfs
16103,1.0938,cdfs
16104,1.669,cdfs
16105,2.0004,cdfs
16107,0.5635,cdfs
16109,1.192,cdfs
16110,4.7221,cdfs
16113,3.1113,cdfs
16115,1.188,cdfs
16116,1.3094,cdfs
16118,1.7546,cdfs
16120,0.4271,cdfs
16122,0.6978,cdfs
16124,1.0925,cdfs
16125,4.1975,cdfs
16127,2.2794,cdfs
16128,3.6236,cdfs
16133,2.6074,cdfs
16134,1.4523,cdfs
16135,0.4306,cdfs
16136,1.4099,cdfs
16137,3.1023,cdfs
16140,0.3345,cdfs
16142,0.1281,cdfs
16143,1.8777,cdfs
16144,1.7223,cdfs
16145,1.4121,cdfs
16148,1.7604,cdfs
16149,0.7544,cdfs
16150,2.6298,cdfs
16152,1.5967,cdfs
16153,0.9076,cdfs
16157,0.5363,cdfs
16158,1.0931,cdfs
16159,1.2348,cdfs
16160,1.6964,cdfs
16161,2.0948,cdfs
16162,2.7572,cdfs
16163,1.9127,cdfs
16166,1.763,cdfs
16169,0.5359,cdfs
16171,2.0413,cdfs
16174,1.9056,cdfs
16178,0.7667,cdfs
16180,1.5744,cdfs
16181,4.0162,cdfs
16184,0.375,cdfs
16185,2.1571,cdfs
16186,0.3233,cdfs
16187,0.529,cdfs
16190,1.9322,cdfs
16191,0.4063,cdfs
16192,1.9182,cdfs
16193,0.3713,cdfs
16195,0.7571,cdfs
16196,1.2348,cdfs
16197,0.7661,cdfs
16198,0.8437,cdfs
16202,0.5706,cdfs
16203,3.5399,cdfs
16211,0.5035,cdfs
16212,2.6103,cdfs
16217,0.9206,cdfs
16218,2.0243,cdfs
16219,0.905,cdfs
16221,1.5676,cdfs
16222,1.9081,cdfs
16223,3.5418,cdfs
16227,1.2491,cdfs
16230,1.676,cdfs
16231,1.5497,cdfs
16233,0.7459,cdfs
16238,0.3549,cdfs
16239,4.0387,cdfs
16240,0.6691,cdfs
16242,2.7879,cdfs
16243,1.3432,cdfs
16245,2.2058,cdfs
16246,0.5773,cdfs
16248,1.6904,cdfs
16249,0.4087,cdfs
16250,2.1695,cdfs
16251,0.725,cdfs
16252,1.6411,cdfs
16254,2.4489,cdfs
16256,0.7527,cdfs
16260,1.4246,cdfs
16261,0.826,cdfs
16262,1.2492,cdfs
16263,0.6993,cdfs
16264,1.0768,cdfs
16265,1.6489,cdfs
16266,3.4093,cdfs
16267,0.4081,cdfs
16269,0.7599,cdfs
16270,1.5906,cdfs
16273,3.7197,cdfs
16274,1.6033,cdfs
16275,0.127,cdfs
16276,1.7235,cdfs
16277,0.7296,cdfs
16280,1.378,cdfs
16281,3.8523,cdfs
16282,2.1679,cdfs
16283,1.4437,cdfs
16284,4.1536,cdfs
16287,0.5716,cdfs
16289,2.0443,cdfs
16290,0.6012,cdfs
16291,1.573,cdfs
16292,0.5578,cdfs
16293,0.4788,cdfs
16294,0.4931,cdfs
16297,3.7218,cdfs
16300,1.3673,cdfs
16301,0.4804,cdfs
16302,0.1735,cdfs
16303,1.2919,cdfs
16309,1.1446,cdfs
16310,0.6961,cdfs
16311,0.7676,cdfs
16312,3.5998,cdfs
16314,0.6684,cdfs
16315,2.1384,cdfs
16317,1.4178,cdfs
16319,1.8764,cdfs
16321,0.7385,cdfs
16322,1.6229,cdfs
16324,3.3414,cdfs
16327,1.3082,cdfs
16328,3.3736,cdfs
16330,1.0556,cdfs
16331,0.8584,cdfs
16332,2.0809,cdfs
16333,2.9801,cdfs
16334,0.4175,cdfs
16335,1.4784,cdfs
16337,1.4023,cdfs
16338,0.7049,cdfs
16342,0.7515,cdfs
16343,0.7417,cdfs
16345,3.5883,cdfs
16346,2.269,cdfs
16348,1.3785,cdfs
16350,0.3388,cdfs
16351,0.5758,cdfs
16352,0.2045,cdfs
16353,0.494,cdfs
16354,1.6059,cdfs
16355,0.726,cdfs
16356,1.3577,cdfs
16357,0.5453,cdfs
16359,2.0159,cdfs
16360,1.9496,cdfs
16361,3.5304,cdfs
16363,1.0945,cdfs
16365,1.8406,cdfs
16366,1.3623,cdfs
16367,1.3546,cdfs
16368,2.239,cdfs
16371,1.0694,cdfs
16372,0.6914,cdfs
16374,2.1042,cdfs
16378,3.4731,cdfs
16379,0.7108,cdfs
16381,2.5271,cdfs
16382,1.4048,cdfs
16383,0.3225,cdfs
16384,3.4359,cdfs
16385,3.4421,cdfs
16386,0.2904,cdfs
16387,2.8306,cdfs
16392,3.1243,cdfs
16394,0.645,cdfs
16395,1.2922,cdfs
16396,1.4678,cdfs
16397,0.7051,cdfs
16399,1.7557,cdfs
16400,0.8185,cdfs
16403,2.8752,cdfs
16404,1.6779,cdfs
16405,1.1978,cdfs
16406,1.066,cdfs
16407,1.2571,cdfs
16408,0.5404,cdfs
16411,0.6296,cdfs
16412,1.3984,cdfs
16413,3.5535,cdfs
16414,0.4605,cdfs
16415,2.1804,cdfs
16417,2.6579,cdfs
16419,0.5333,cdfs
16420,1.2078,cdfs
16423,0.9481,cdfs
16424,1.8754,cdfs
16425,2.5317,cdfs
16426,0.6616,cdfs
16428,3.9021,cdfs
16429,0.3806,cdfs
16434,1.512,cdfs
16435,2.5194,cdfs
16438,2.1361,cdfs
16439,0.1643,cdfs
16441,2.1678,cdfs
16442,2.2839,cdfs
16444,1.063,cdfs
16445,1.9246,cdfs
16446,0.8559,cdfs
16447,2.1295,cdfs
16448,1.3437,cdfs
16449,1.8865,cdfs
16453,3.4865,cdfs
16454,0.6747,cdfs
16456,1.6068,cdfs
16457,1.9817,cdfs
16459,0.5588,cdfs
16461,1.6853,cdfs
16462,0.9019,cdfs
16466,0.786,cdfs
16467,1.3932,cdfs
16469,1.3807,cdfs
16470,1.2233,cdfs
16471,1.6039,cdfs
16472,0.642,cdfs
16473,1.1925,cdfs
16474,1.2941,cdfs
16475,0.5842,cdfs
16476,3.0551,cdfs
16477,0.2391,cdfs
16478,0.4208,cdfs
16480,0.4162,cdfs
16481,0.6741,cdfs
16484,2.658,cdfs
16486,0.7001,cdfs
16487,2.1822,cdfs
16488,1.885,cdfs
16490,1.3566,cdfs
16492,1.6625,cdfs
16493,1.9858,cdfs
16496,2.7391,cdfs
16497,0.4623,cdfs
16498,1.8248,cdfs
16499,1.0886,cdfs
16500,1.542,cdfs
16501,1.129,cdfs
16502,0.5024,cdfs
16506,3.328,cdfs
16507,3.0149,cdfs
16508,3.2616,cdfs
16509,0.9904,cdfs
16510,0.8723,cdfs
16514,0.8535,cdfs
16516,4.5671,cdfs
16517,1.3062,cdfs
16521,3.87,cdfs
16522,0.7311,cdfs
16523,2.0072,cdfs
16524,1.9815,cdfs
16525,2.3568,cdfs
16526,0.5422,cdfs
16528,0.7935,cdfs
16529,1.0382,cdfs
16530,1.1977,cdfs
16531,3.3771,cdfs
16532,1.8645,cdfs
16534,1.2767,cdfs
16535,1.9741,cdfs
16536,2.4859,cdfs
16537,0.7667,cdfs
16540,1.8737,cdfs
16541,1.5913,cdfs
16543,2.2021,cdfs
16544,3.3657,cdfs
16545,3.3043,cdfs
16546,0.7961,cdfs
16547,2.1552,cdfs
16548,0.6354,cdfs
16551,3.17,cdfs
16552,0.7007,cdfs
16553,1.2128,cdfs
16554,2.7777,cdfs
16556,0.5224,cdfs
16559,1.0249,cdfs
16560,1.6334,cdfs
16561,2.8472,cdfs
16562,0.6903,cdfs
16565,0.442,cdfs
16566,0.5034,cdfs
16567,2.617,cdfs
16568,0.7973,cdfs
16834,3.4997,cdfs
16570,2.4403,cdfs
16571,0.4538,cdfs
16572,1.1439,cdfs
16573,2.6499,cdfs
16574,1.86,cdfs
16575,0.2562,cdfs
16577,2.3313,cdfs
16579,3.1429,cdfs
16581,3.0027,cdfs
16582,1.0611,cdfs
16583,0.3608,cdfs
16585,2.8347,cdfs
16586,0.6918,cdfs
16587,0.5599,cdfs
16588,0.7508,cdfs
16589,1.0277,cdfs
16591,0.7733,cdfs
16592,1.3597,cdfs
16598,0.5023,cdfs
16600,1.0131,cdfs
16602,0.6894,cdfs
16603,3.5565,cdfs
16607,1.5345,cdfs
16608,2.0032,cdfs
16610,0.7341,cdfs
16611,2.046,cdfs
16612,1.1264,cdfs
16614,1.301,cdfs
16616,0.711,cdfs
16618,0.5263,cdfs
16619,0.6819,cdfs
16620,3.437,cdfs
16621,0.1437,cdfs
16622,0.5541,cdfs
16624,1.3654,cdfs
16626,3.2681,cdfs
16630,0.9833,cdfs
16632,0.9266,cdfs
16633,1.2968,cdfs
16638,3.8621,cdfs
16639,3.6976,cdfs
16640,0.4177,cdfs
16642,1.0847,cdfs
16646,3.3088,cdfs
16647,2.7837,cdfs
16649,0.5383,cdfs
16651,0.6414,cdfs
16653,1.6644,cdfs
16654,2.2394,cdfs
16655,4.3988,cdfs
16656,0.3486,cdfs
16657,1.3027,cdfs
16659,0.441,cdfs
16660,1.4951,cdfs
16662,1.8691,cdfs
16663,2.7436,cdfs
16664,0.7996,cdfs
16665,0.6545,cdfs
16666,1.1835,cdfs
16667,1.5307,cdfs
16670,1.8247,cdfs
16671,1.4776,cdfs
16672,3.4097,cdfs
16673,1.4566,cdfs
16674,1.8394,cdfs
16676,0.5208,cdfs
16681,2.2007,cdfs
16683,3.006,cdfs
16684,0.9296,cdfs
16685,0.889,cdfs
16688,0.4014,cdfs
16689,1.0399,cdfs
16691,2.3561,cdfs
16694,0.9494,cdfs
16696,1.6393,cdfs
16697,2.2809,cdfs
16700,2.8311,cdfs
16701,2.7642,cdfs
16702,1.1036,cdfs
16703,1.4263,cdfs
16704,0.7494,cdfs
16706,0.8152,cdfs
16707,2.1088,cdfs
16708,1.0907,cdfs
16710,1.656,cdfs
16711,0.9615,cdfs
16712,0.2648,cdfs
16717,3.4611,cdfs
16720,3.01,cdfs
16722,2.0034,cdfs
16723,0.5493,cdfs
16724,2.3261,cdfs
16726,0.6287,cdfs
16727,3.384,cdfs
16731,1.3053,cdfs
16733,2.2006,cdfs
16735,1.6637,cdfs
16737,1.1392,cdfs
16738,1.4979,cdfs
16739,2.3422,cdfs
16741,0.6193,cdfs
16744,0.8137,cdfs
16745,1.1157,cdfs
16746,0.3563,cdfs
16748,0.4819,cdfs
16749,1.3421,cdfs
16750,0.3666,cdfs
16757,2.244,cdfs
16758,0.3933,cdfs
16759,0.9561,cdfs
16760,1.8143,cdfs
16761,4.39,cdfs
16763,2.0524,cdfs
16764,3.4918,cdfs
16771,0.2547,cdfs
16772,1.479,cdfs
16774,0.4007,cdfs
16776,0.4154,cdfs
16777,0.8353,cdfs
16778,2.6568,cdfs
16779,0.7062,cdfs
16780,0.4905,cdfs
16781,1.1265,cdfs
16783,0.8299,cdfs
16784,0.4117,cdfs
16786,0.4889,cdfs
16787,0.8882,cdfs
16788,0.2109,cdfs
16789,2.1465,cdfs
16790,1.9902,cdfs
16791,0.3638,cdfs
16794,1.2429,cdfs
16795,3.0007,cdfs
16796,1.8604,cdfs
16798,1.1091,cdfs
16800,0.8996,cdfs
16801,1.1454,cdfs
16802,3.7573,cdfs
16803,0.3147,cdfs
16804,2.7237,cdfs
16805,1.7538,cdfs
16806,0.4767,cdfs
16807,1.5228,cdfs
16808,3.4099,cdfs
16810,1.4229,cdfs
16811,2.1241,cdfs
16812,3.1115,cdfs
16813,1.2391,cdfs
16814,2.8111,cdfs
16817,4.1766,cdfs
16819,0.5283,cdfs
16822,2.1918,cdfs
16823,1.8252,cdfs
16824,2.8273,cdfs
16826,0.3669,cdfs
16827,0.6876,cdfs
16828,1.1096,cdfs
16829,0.3618,cdfs
16830,1.4213,cdfs
16831,2.0975,cdfs
16832,1.5609,cdfs
16835,1.3043,cdfs
16837,2.8275,cdfs
16839,0.6992,cdfs
16842,0.8124,cdfs
16843,4.5373,cdfs
16845,3.2624,cdfs
16847,1.3757,cdfs
16848,3.2233,cdfs
16851,1.8895,cdfs
16852,0.672,cdfs
16853,1.5388,cdfs
16860,1.3368,cdfs
16861,4.3965,cdfs
16862,1.3138,cdfs
16864,1.5414,cdfs
16868,0.9241,cdfs
16870,1.0542,cdfs
16871,1.2776,cdfs
16872,3.508,cdfs
16873,1.1744,cdfs
16874,0.1406,cdfs
16875,0.8954,cdfs
16876,0.6251,cdfs
16877,2.6347,cdfs
16878,2.8108,cdfs
16880,2.0817,cdfs
16881,0.4938,cdfs
16882,0.9494,cdfs
16883,3.6588,cdfs
16884,0.854,cdfs
16891,1.3945,cdfs
16894,0.5453,cdfs
16895,0.8639,cdfs
16896,0.6604,cdfs
16897,3.8447,cdfs
16901,2.4379,cdfs
16903,0.6716,cdfs
16904,0.9055,cdfs
16907,3.4515,cdfs
16908,1.3396,cdfs
16909,2.6633,cdfs
16910,0.7098,cdfs
16911,0.9505,cdfs
16913,1.6261,cdfs
16914,0.9611,cdfs
16915,1.5547,cdfs
16917,2.7466,cdfs
16920,2.8511,cdfs
16921,2.2764,cdfs
16922,1.4407,cdfs
16923,3.7988,cdfs
16926,0.3567,cdfs
16927,3.261,cdfs
16928,1.261,cdfs
16929,3.6728,cdfs
16931,0.1299,cdfs
16933,3.4666,cdfs
16934,0.5265,cdfs
16935,4.6519,cdfs
16936,0.7249,cdfs
16937,1.0853,cdfs
16939,2.6311,cdfs
16940,1.0853,cdfs
16941,1.2183,cdfs
16942,1.3031,cdfs
16943,3.2634,cdfs
16946,1.4877,cdfs
16948,0.3961,cdfs
16949,0.7923,cdfs
16950,0.4103,cdfs
16952,1.8773,cdfs
16953,0.9515,cdfs
16954,1.8841,cdfs
16955,2.4389,cdfs
16956,0.8114,cdfs
16957,1.2613,cdfs
16958,0.4307,cdfs
16959,1.235,cdfs
16960,1.2845,cdfs
16962,0.8326,cdfs
16966,1.5797,cdfs
16967,0.701,cdfs
16970,0.5899,cdfs
16971,0.9691,cdfs
16972,1.9786,cdfs
16973,2.8576,cdfs
16974,1.2128,cdfs
16975,3.0813,cdfs
16976,1.6897,cdfs
16977,1.3178,cdfs
16979,1.1919,cdfs
16980,1.9334,cdfs
16982,0.7265,cdfs
16983,1.2817,cdfs
16984,4.2005,cdfs
16985,1.4901,cdfs
16987,1.3215,cdfs
16988,0.7934,cdfs
16989,0.4317,cdfs
16990,1.6636,cdfs
16991,1.8221,cdfs
16992,1.6419,cdfs
16995,3.4933,cdfs
16997,0.9162,cdfs
16998,2.149,cdfs
16999,0.517,cdfs
17002,1.0548,cdfs
17003,1.2136,cdfs
17004,0.7076,cdfs
17005,0.5235,cdfs
17007,1.2956,cdfs
17009,2.2634,cdfs
17015,0.9842,cdfs
17017,1.5815,cdfs
17018,3.4417,cdfs
17019,2.4781,cdfs
17021,2.1579,cdfs
17023,2.7669,cdfs
17024,1.9572,cdfs
17025,1.9743,cdfs
17026,1.0257,cdfs
17028,1.578,cdfs
17030,1.2842,cdfs
17032,1.511,cdfs
17034,1.5861,cdfs
17036,1.8537,cdfs
17037,0.5992,cdfs
17040,1.254,cdfs
17042,2.0809,cdfs
17044,2.7188,cdfs
17046,0.5504,cdfs
17048,2.4191,cdfs
17049,2.4884,cdfs
17052,0.6021,cdfs
17053,0.7142,cdfs
17054,2.5904,cdfs
17055,0.5749,cdfs
17057,1.2211,cdfs
17058,0.9612,cdfs
17060,0.4712,cdfs
17063,1.4721,cdfs
17064,1.3749,cdfs
17067,1.0968,cdfs
17068,1.259,cdfs
17069,1.0685,cdfs
17071,2.5002,cdfs
17072,1.3107,cdfs
17073,0.6136,cdfs
17074,0.9137,cdfs
17077,0.4241,cdfs
17078,1.4201,cdfs
17079,1.595,cdfs
17081,2.3405,cdfs
17082,1.4256,cdfs
17083,0.8162,cdfs
17085,2.8784,cdfs
17086,2.3944,cdfs
17088,1.8066,cdfs
17089,1.1372,cdfs
17092,0.1323,cdfs
17093,1.5853,cdfs
17095,4.4199,cdfs
17096,3.354,cdfs
17098,3.4526,cdfs
17100,1.2069,cdfs
17102,0.2244,cdfs
17104,2.0402,cdfs
17105,0.6169,cdfs
17107,0.9714,cdfs
17108,1.4647,cdfs
17110,1.5957,cdfs
17113,1.0827,cdfs
17114,1.0203,cdfs
17115,3.3235,cdfs
17116,1.8703,cdfs
17119,0.4135,cdfs
17121,2.0265,cdfs
17122,1.0099,cdfs
17123,0.7472,cdfs
17124,3.652,cdfs
17125,1.1135,cdfs
17126,0.6045,cdfs
17128,1.6338,cdfs
17130,1.4744,cdfs
17132,0.5621,cdfs
17133,2.5515,cdfs
17134,0.8953,cdfs
17135,1.3872,cdfs
17136,3.8001,cdfs
17137,0.6846,cdfs
17138,2.3105,cdfs
17141,1.9657,cdfs
17142,1.2962,cdfs
17143,1.2658,cdfs
17144,1.3494,cdfs
17145,1.2043,cdfs
17148,4.3526,cdfs
17151,0.174,cdfs
17152,0.4563,cdfs
17154,0.7307,cdfs
17155,0.4268,cdfs
17156,1.6538,cdfs
17157,4.3173,cdfs
17161,0.2305,cdfs
17164,1.8406,cdfs
17165,1.6512,cdfs
17166,0.7687,cdfs
17167,0.8649,cdfs
17168,1.9226,cdfs
17169,0.5913,cdfs
17170,2.2503,cdfs
17171,3.5528,cdfs
17173,0.8061,cdfs
17174,1.6866,cdfs
17176,2.7146,cdfs
17177,1.4856,cdfs
17180,2.0656,cdfs
17186,0.5901,cdfs
17187,2.3719,cdfs
17188,0.7337,cdfs
17189,3.5408,cdfs
17191,1.3296,cdfs
17192,0.6656,cdfs
17195,3.5122,cdfs
17196,0.6633,cdfs
17198,2.3076,cdfs
17200,1.1063,cdfs
17201,1.6222,cdfs
17202,0.5587,cdfs
17203,3.0966,cdfs
17204,1.5885,cdfs
17205,2.4903,cdfs
17206,0.2183,cdfs
17208,2.1756,cdfs
17210,0.7463,cdfs
17213,1.4128,cdfs
17214,1.5428,cdfs
17215,1.5307,cdfs
17217,1.0744,cdfs
17222,1.8986,cdfs
17225,1.7722,cdfs
17227,1.2369,cdfs
17228,1.8251,cdfs
17230,1.707,cdfs
17231,2.6672,cdfs
17232,2.7429,cdfs
17233,0.644,cdfs
17234,0.4441,cdfs
17237,0.7394,cdfs
17238,2.7056,cdfs
17239,1.7202,cdfs
17240,1.3738,cdfs
17242,2.4249,cdfs
17243,1.5421,cdfs
17245,4.4893,cdfs
17249,1.4833,cdfs
17250,2.8988,cdfs
17251,4.0909,cdfs
17254,1.5347,cdfs
17255,1.0441,cdfs
17256,0.8317,cdfs
